,Close,compound,negative,neutral,positive,Open,High,Low,Volume
2017-04-07,1406.6,-0.9998,0.12,0.816,0.065,1421.3,1434.0,1402.55,7286151.0
2017-04-10,1381.35,-0.9998,0.128,0.792,0.08,1410.0,1424.9,1377.3,7033141.0
2017-04-11,1372.35,-0.9999,0.146,0.766,0.088,1387.85,1400.45,1370.1,7371727.0
2017-04-12,1354.0,-0.9998,0.142,0.747,0.111,1382.8,1386.45,1351.15,6274215.0
2017-04-13,1364.8,-0.9998,0.124,0.79,0.086,1354.0,1373.4,1347.35,2906188.0
2017-04-17,1391.85,-0.9997,0.117,0.798,0.085,1365.0,1395.55,1365.0,2705854.0
2017-04-18,1370.2,-0.9999,0.142,0.773,0.086,1399.95,1410.0,1367.0,3661083.0
2017-04-19,1368.8,-0.9999,0.135,0.777,0.089,1369.0,1382.55,1357.55,2645292.0
2017-04-20,1369.55,-0.9997,0.124,0.784,0.092,1379.0,1386.8,1364.1,1918612.0
2017-04-21,1402.5,-0.9999,0.141,0.791,0.068,1380.5,1421.0,1378.55,6910277.0
2017-04-24,1417.4,-0.9993,0.129,0.758,0.112,1409.05,1435.0,1400.2,5831731.0
2017-04-25,1432.8,-0.9997,0.128,0.777,0.096,1460.0,1467.75,1426.1,8403704.0
2017-04-26,1416.45,-0.9991,0.101,0.821,0.079,1435.0,1440.05,1402.6,3831775.0
2017-04-27,1409.5,-0.9998,0.137,0.767,0.096,1417.0,1424.15,1402.2,2873655.0
2017-04-28,1395.2,-0.9998,0.131,0.773,0.096,1409.75,1420.3,1391.0,2708404.0
2017-05-02,1370.55,-0.9998,0.132,0.771,0.097,1402.0,1402.0,1366.3,4249684.0
2017-05-03,1370.1,-0.9997,0.132,0.768,0.1,1376.9,1380.75,1365.0,2171549.0
2017-05-04,1357.95,-0.9999,0.15,0.759,0.09,1375.0,1379.6,1354.05,3283811.0
2017-05-05,1328.25,-0.9998,0.14,0.763,0.097,1361.6,1367.35,1325.0,3565543.0
2017-05-08,1321.4,-0.991,0.115,0.773,0.111,1330.0,1339.5,1318.35,3672585.0
2017-05-09,1330.35,-0.9998,0.132,0.781,0.087,1324.0,1333.65,1320.25,4824511.0
2017-05-10,1359.1,-0.9998,0.122,0.791,0.087,1334.8,1363.6,1330.65,5235932.0
2017-05-11,1359.55,-0.9998,0.138,0.762,0.101,1364.1,1369.75,1351.65,3150756.0
2017-05-12,1350.45,-0.9999,0.14,0.777,0.083,1360.05,1364.0,1344.05,1719729.0
2017-05-15,1344.1,-0.9997,0.128,0.775,0.097,1356.4,1356.4,1333.5,1540213.0
2017-05-16,1356.3,-0.9986,0.109,0.795,0.096,1346.05,1376.9,1341.0,2892947.0
2017-05-17,1353.1,-0.9999,0.126,0.809,0.066,1353.0,1365.95,1347.75,2250304.0
2017-05-18,1327.35,-0.9996,0.122,0.786,0.093,1340.25,1350.0,1324.1,2237916.0
2017-05-19,1318.85,-0.9999,0.13,0.782,0.088,1333.0,1335.7,1310.0,2928883.0
2017-05-22,1324.15,-0.9994,0.128,0.761,0.111,1326.5,1333.6,1315.2,2011859.0
2017-05-23,1305.55,-0.9999,0.137,0.775,0.087,1325.7,1329.85,1302.0,2108223.0
2017-05-24,1297.7,-0.9997,0.127,0.779,0.095,1307.5,1313.7,1295.1,3274804.0
2017-05-25,1302.45,-0.9997,0.114,0.81,0.076,1300.0,1312.4,1296.45,5925335.0
2017-05-26,1337.3,-0.9999,0.147,0.768,0.086,1303.95,1344.4,1300.0,4898639.0
2017-05-29,1356.9,-0.9999,0.136,0.781,0.083,1337.0,1365.45,1335.6,5491170.0
2017-05-30,1359.35,-0.9997,0.135,0.764,0.101,1355.9,1364.7,1348.5,2207727.0
2017-05-31,1340.7,-0.9999,0.138,0.773,0.089,1367.0,1367.95,1335.8,3754099.0
2017-06-01,1328.25,-0.9998,0.135,0.77,0.096,1332.7,1340.0,1323.0,2179328.0
2017-06-02,1324.75,-0.9998,0.138,0.765,0.097,1335.0,1338.7,1317.0,2627565.0
2017-06-05,1329.35,-0.9997,0.141,0.747,0.112,1326.25,1341.0,1315.85,2476706.0
2017-06-06,1312.8,-0.9998,0.135,0.775,0.09,1333.95,1333.95,1311.0,2192356.0
2017-06-07,1339.0,-0.9999,0.146,0.776,0.078,1311.2,1342.0,1309.0,2559954.0
2017-06-08,1331.7,-0.9999,0.135,0.784,0.081,1340.0,1344.8,1328.05,1806521.0
2017-06-09,1335.7,-0.9998,0.129,0.788,0.083,1345.1,1352.95,1331.0,3162802.0
2017-06-12,1319.45,-0.9995,0.134,0.754,0.111,1326.55,1329.75,1317.0,1927513.0
2017-06-13,1314.35,-0.9999,0.124,0.807,0.069,1320.6,1327.0,1311.0,1377291.0
2017-06-14,1357.5,-0.9994,0.122,0.775,0.102,1315.9,1360.0,1315.9,12101027.0
2017-06-15,1383.95,-0.9998,0.129,0.79,0.081,1360.0,1395.0,1359.1,6466804.0
2017-06-16,1388.8,-0.9995,0.112,0.802,0.086,1389.1,1395.8,1369.3,7477157.0
2017-06-19,1409.25,-0.9996,0.127,0.771,0.103,1390.2,1415.8,1390.2,3482912.0
2017-06-20,1412.35,-0.9957,0.122,0.763,0.115,1409.0,1422.1,1407.45,2318399.0
2017-06-21,1422.0,-0.9998,0.138,0.762,0.101,1407.8,1428.0,1404.25,4569943.0
2017-06-22,1432.65,-0.9999,0.138,0.78,0.082,1429.45,1445.4,1427.7,5055942.0
2017-06-23,1435.85,-0.9999,0.144,0.765,0.091,1436.0,1442.0,1430.6,7118832.0
2017-06-27,1437.15,-0.9981,0.115,0.784,0.102,1432.0,1443.0,1425.0,7449878.0
2017-06-28,1398.5,-0.9998,0.133,0.773,0.094,1439.95,1439.95,1395.55,3558538.0
2017-06-29,1392.7,-0.9998,0.124,0.789,0.086,1400.0,1410.0,1390.1,2948322.0
2017-06-30,1380.0,-0.9999,0.143,0.768,0.088,1392.0,1392.4,1375.05,1786211.0
2017-07-03,1381.05,-0.9998,0.124,0.796,0.08,1388.2,1394.7,1371.0,2101886.0
2017-07-04,1421.95,-0.9999,0.135,0.786,0.079,1390.0,1427.1,1389.0,4301200.0
2017-07-05,1442.65,-0.9999,0.137,0.779,0.084,1429.45,1447.45,1424.0,6219522.0
2017-07-06,1442.55,-0.9996,0.117,0.798,0.085,1448.7,1450.0,1438.0,3106517.0
2017-07-07,1491.15,-0.9999,0.134,0.776,0.09,1443.0,1497.75,1440.0,8193635.0
2017-07-10,1492.85,-1.0,0.166,0.752,0.082,1530.0,1550.0,1489.1,815433.0
2017-07-11,1494.35,-0.9999,0.133,0.785,0.082,1501.0,1504.4,1487.0,4799229.0
2017-07-12,1511.1,-1.0,0.166,0.753,0.081,1499.4,1525.0,1497.5,3909797.0
2017-07-13,1522.1,-0.9999,0.136,0.781,0.082,1508.75,1525.0,1506.15,5259759.0
2017-07-14,1533.75,-0.9999,0.135,0.786,0.08,1520.0,1536.0,1515.55,4693011.0
2017-07-17,1551.75,-0.9997,0.125,0.78,0.095,1537.0,1559.6,1537.0,4285809.0
2017-07-18,1519.9,-0.9997,0.11,0.817,0.074,1546.8,1551.8,1511.0,4489412.0
2017-07-19,1532.95,-0.9999,0.14,0.773,0.086,1512.6,1538.0,1512.6,2695041.0
2017-07-20,1528.9,-0.9998,0.14,0.766,0.093,1539.75,1550.0,1523.7,3114686.0
2017-07-21,1585.0,-0.9929,0.096,0.813,0.091,1550.0,1591.7,1544.95,22205112.0
2017-07-24,1615.25,-0.9998,0.134,0.775,0.091,1600.0,1624.9,1585.0,9927229.0
2017-07-25,1602.15,-0.9999,0.147,0.756,0.096,1624.7,1624.95,1597.6,4586079.0
2017-07-26,1622.75,-0.9999,0.137,0.781,0.082,1604.2,1629.9,1601.1,5018389.0
2017-07-27,1594.8,-0.9998,0.141,0.748,0.111,1628.0,1631.5,1588.35,4208071.0
2017-07-28,1594.45,-0.9988,0.124,0.763,0.113,1591.25,1605.95,1578.0,3276023.0
2017-07-31,1615.2,0.9976,0.111,0.765,0.124,1601.95,1618.8,1596.0,3787034.0
2017-08-01,1603.6,-0.9997,0.129,0.769,0.102,1622.75,1622.75,1591.5,2814298.0
2017-08-02,1629.2,-0.9999,0.144,0.757,0.099,1610.0,1635.7,1608.1,4751385.0
2017-08-03,1650.1,-0.9992,0.132,0.752,0.116,1626.85,1664.9,1617.05,4504776.0
2017-08-04,1622.15,-0.9998,0.133,0.768,0.099,1663.0,1663.0,1615.1,4247045.0
2017-08-07,1616.35,-0.998,0.117,0.775,0.108,1631.6,1631.6,1612.55,2180018.0
2017-08-08,1602.55,-0.9992,0.124,0.771,0.106,1618.0,1621.05,1586.8,2505568.0
2017-08-09,1598.8,-0.9997,0.133,0.765,0.102,1601.5,1620.0,1585.0,2385643.0
2017-08-10,1584.35,-0.9998,0.138,0.764,0.097,1593.05,1606.65,1577.95,2328843.0
2017-08-11,1546.25,-0.9999,0.151,0.755,0.093,1550.95,1580.0,1533.0,3885064.0
2017-08-14,1573.05,-0.9991,0.123,0.773,0.104,1561.0,1584.5,1561.0,3072299.0
2017-08-16,1566.1,0.9997,0.084,0.797,0.119,1572.0,1576.0,1550.2,3103394.0
2017-08-17,1567.1,-0.9999,0.146,0.763,0.091,1569.0,1597.65,1561.15,3618179.0
2017-08-18,1575.4,-0.9997,0.116,0.805,0.08,1564.0,1577.8,1553.15,1814011.0
2017-08-21,1564.4,-0.9992,0.11,0.804,0.086,1577.0,1584.15,1560.25,1731188.0
2017-08-22,1560.05,-0.9997,0.128,0.776,0.096,1572.0,1579.9,1556.05,2179230.0
2017-08-23,1582.05,-0.9997,0.126,0.776,0.097,1564.85,1586.55,1553.15,1901824.0
2017-08-24,1568.05,-0.9996,0.123,0.783,0.094,1590.0,1593.1,1564.5,2892571.0
2017-08-28,1566.55,-0.9998,0.137,0.77,0.093,1579.05,1581.95,1561.2,2815328.0
2017-08-29,1532.15,-0.9996,0.127,0.774,0.099,1561.85,1567.5,1530.0,3466421.0
2017-08-30,1564.1,-0.9998,0.139,0.762,0.1,1547.55,1568.8,1541.25,2362387.0
2017-08-31,1594.5,-0.9997,0.135,0.762,0.103,1575.0,1597.45,1574.0,5738495.0
2017-09-01,1610.1,-0.9997,0.121,0.788,0.092,1599.85,1616.6,1599.0,3527477.0
2017-09-04,1613.35,-0.9893,0.113,0.78,0.107,1615.5,1636.15,1595.85,4928375.0
2017-09-05,1632.6,-0.9996,0.118,0.794,0.088,1630.0,1634.85,1621.05,5764131.0
2017-09-06,1645.4,-0.9997,0.133,0.764,0.103,1626.4,1652.5,1622.8,11142512.0
2017-09-07,818.1,-0.9999,0.145,0.762,0.093,823.0,832.5,815.0,7408536.0
2017-09-08,816.9,-0.9999,0.148,0.775,0.077,820.0,823.25,812.1,6056729.0
2017-09-11,817.9,-0.9882,0.117,0.768,0.115,821.3,826.85,816.55,5801712.0
2017-09-12,823.75,-0.9996,0.123,0.784,0.093,822.75,825.0,817.0,2971669.0
2017-09-13,849.0,-0.9998,0.134,0.772,0.095,824.0,859.9,822.0,13430225.0
2017-09-14,843.85,-0.9998,0.133,0.77,0.097,855.8,861.5,842.0,5425486.0
2017-09-15,841.8,-0.9999,0.14,0.784,0.075,842.0,852.85,834.75,13072853.0
2017-09-18,845.55,-0.9995,0.13,0.763,0.107,850.0,851.05,843.1,2314174.0
2017-09-19,838.6,-0.9999,0.14,0.776,0.084,848.7,848.75,837.0,3528729.0
2017-09-20,847.15,-0.9998,0.126,0.784,0.09,856.1,872.5,845.1,11402965.0
2017-09-21,841.35,-0.9998,0.138,0.763,0.099,847.0,851.7,836.25,5920552.0
2017-09-22,817.4,-0.9999,0.141,0.768,0.091,839.9,839.9,813.2,5620443.0
2017-09-25,821.55,-0.9943,0.119,0.765,0.116,815.0,827.95,805.2,6505309.0
2017-09-26,820.1,-0.9987,0.125,0.762,0.113,821.7,827.05,812.2,4829571.0
2017-09-27,799.15,-0.9883,0.107,0.793,0.101,825.6,825.7,795.5,8434196.0
2017-09-28,786.45,-0.9992,0.11,0.802,0.088,799.65,802.9,780.2,13508179.0
2017-09-29,780.9,-0.999,0.13,0.754,0.116,791.75,793.4,779.1,7619230.0
2017-10-03,798.35,-0.9998,0.139,0.763,0.098,795.0,803.85,785.35,8387059.0
2017-10-04,818.85,-0.9998,0.13,0.784,0.086,799.2,824.95,795.6,8643924.0
2017-10-05,824.15,-0.9996,0.129,0.765,0.107,825.0,828.45,818.65,4860479.0
2017-10-06,837.05,-0.9998,0.135,0.766,0.099,824.0,839.35,822.6,5942106.0
2017-10-09,830.65,-0.9999,0.142,0.77,0.089,839.0,839.8,828.0,4046109.0
2017-10-10,843.2,-0.9999,0.132,0.791,0.077,831.0,847.3,831.0,6734986.0
2017-10-11,840.15,-0.9998,0.108,0.835,0.057,845.3,858.4,836.0,7049800.0
2017-10-12,872.75,-0.9999,0.123,0.801,0.076,842.1,876.8,842.1,8522926.0
2017-10-13,876.45,-0.9999,0.161,0.75,0.089,879.3,890.7,873.35,9833512.0
2017-10-16,876.8,-0.9997,0.13,0.775,0.095,879.0,892.0,861.3,14633539.0
2017-10-17,874.35,-0.9997,0.118,0.798,0.084,878.0,884.0,867.2,6354084.0
2017-10-18,914.5,-0.7345,0.104,0.787,0.108,877.4,917.9,875.0,16765178.0
2017-10-19,909.9,-0.9947,0.128,0.746,0.126,915.8,921.9,903.0,3664082.0
2017-10-23,939.75,-0.9994,0.121,0.779,0.1,912.9,944.7,909.1,12551649.0
2017-10-24,934.25,-0.9997,0.127,0.781,0.092,947.7,947.7,928.2,6335308.0
2017-10-25,939.9,-0.9998,0.133,0.767,0.1,940.1,945.9,929.5,4577050.0
2017-10-26,947.4,-0.9993,0.127,0.766,0.107,940.0,957.8,931.0,7698704.0
2017-10-27,929.85,-0.9951,0.107,0.791,0.101,950.0,956.7,925.7,5256749.0
2017-10-30,942.5,-0.9999,0.139,0.77,0.092,934.0,945.55,930.6,3576533.0
2017-10-31,940.85,-0.9999,0.148,0.77,0.082,944.95,945.75,932.2,4345360.0
2017-11-01,952.55,-0.999,0.109,0.809,0.082,947.75,957.8,945.75,8033040.0
2017-11-02,946.6,-0.9997,0.136,0.752,0.112,952.8,956.5,944.25,4698609.0
2017-11-03,945.3,-0.9998,0.14,0.758,0.102,955.95,955.95,940.15,2193730.0
2017-11-06,932.5,-0.9998,0.136,0.767,0.097,942.5,942.5,929.0,4460799.0
2017-11-07,906.7,-0.9998,0.129,0.78,0.091,933.35,935.0,903.05,9347943.0
2017-11-08,887.8,-0.9999,0.149,0.762,0.089,902.5,906.0,884.1,8115980.0
2017-11-09,900.5,-0.9999,0.138,0.772,0.09,894.75,909.9,892.05,6860798.0
2017-11-10,883.85,-0.9998,0.137,0.766,0.097,900.95,900.95,879.2,6365174.0
2017-11-13,875.25,-0.9998,0.137,0.773,0.09,885.0,891.9,873.5,4155011.0
2017-11-14,886.7,-0.9999,0.148,0.767,0.085,875.0,895.0,873.0,5706105.0
2017-11-15,883.7,-0.9995,0.102,0.832,0.067,884.5,890.6,877.95,6981872.0
2017-11-16,903.85,-0.9999,0.158,0.759,0.084,885.5,906.0,885.5,6931038.0
2017-11-17,911.9,-0.9999,0.152,0.756,0.092,918.95,924.9,908.5,5586242.0
2017-11-20,920.85,-0.9999,0.14,0.771,0.089,906.2,924.35,905.0,4220192.0
2017-11-21,932.55,-1.0,0.16,0.761,0.079,926.8,939.65,925.5,5980763.0
2017-11-22,930.75,-0.9999,0.156,0.756,0.088,937.45,938.65,923.45,5055490.0
2017-11-23,947.0,-0.9999,0.136,0.771,0.093,931.0,949.9,926.65,7329126.0
2017-11-24,951.1,-0.9999,0.149,0.763,0.088,950.0,959.5,947.4,6394443.0
2017-11-27,951.35,-0.9998,0.141,0.763,0.096,947.25,957.5,944.0,4680074.0
2017-11-28,943.35,-0.9997,0.119,0.801,0.08,949.85,951.35,938.1,4641893.0
2017-11-29,946.0,-0.9998,0.133,0.782,0.084,941.85,950.0,941.0,3674864.0
2017-11-30,921.55,-0.9998,0.14,0.756,0.104,941.45,941.45,919.5,9434893.0
2017-12-01,910.1,-0.9999,0.132,0.796,0.072,924.45,931.25,907.7,5081389.0
2017-12-04,901.6,-0.9977,0.107,0.803,0.09,913.5,913.8,897.35,4618847.0
2017-12-05,913.7,-0.9999,0.149,0.765,0.086,901.05,920.75,895.45,8369174.0
2017-12-06,926.65,-1.0,0.151,0.782,0.067,910.0,930.3,908.8,11007689.0
2017-12-07,931.55,-0.9999,0.14,0.783,0.077,930.05,936.0,923.0,5529565.0
2017-12-08,921.0,-0.9999,0.156,0.766,0.078,933.85,936.95,919.05,5588486.0
2017-12-11,916.15,-0.9999,0.151,0.743,0.106,922.45,926.0,913.55,4933853.0
